kalibracja_20_96_5_uW_1.ptu	 	 	kalibracja_20_96_5_uW_2.ptu	 	 	kalibracja_20_96_5_uW_3.ptu	 	 	kalibracja_20_96_5_uW_4.ptu	 	 	kalibracja_20_96_5_uW_5.ptu	 	 	kalibracja_20_96_5_uW_6.ptu	 	 	kalibracja_20_96_5_uW_7.ptu	 	 	kalibracja_20_96_5_uW_8.ptu	 	 	kalibracja_20_96_5_uW_9.ptu	 	 	kalibracja_20_96_5_uW_10.ptu	 	 
Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []
0.0004249983000068	1.36849882885897	0.376903002958918	0.0004249983000068	2.04102913840072	0.57709095050763	0.0004249983000068	1.22113640516185	0.379251551486575	0.0004249983000068	0.991247399205647	0.228983809394595	0.0004249983000068	2.24862836773936	0.339265696401077	0.0004249983000068	0.93986643921938	0.441164249762972	0.0004249983000068	1.5712191483328	0.338232530161851	0.0004249983000068	2.48236319144139	0.378189976041497	0.0004249983000068	1.54383953600495	0.542548267006366	0.0004249983000068	0.870690884639973	0.318452046086893
0.0004749981000076	2.18785978844062	0.347775456738977	0.0004749981000076	1.149345244454	0.229756329884558	0.0004749981000076	1.54703420352257	0.475788387093814	0.0004749981000076	2.2427918916249	0.428043526660814	0.0004749981000076	1.5041804440012	0.297932862856695	0.0004749981000076	1.55052630233285	0.50158433545677	0.0004749981000076	1.07369851201767	0.622430284302533	0.0004749981000076	2.89009605602332	0.518480066118471	0.0004749981000076	2.03479133127027	0.40847622504657	0.0004749981000076	1.2852239301791	0.5039202284917
0.0005249979000084	1.54371505747419	0.345782029244057	0.0005249979000084	1.87240153347891	0.412459597710106	0.0005249979000084	2.08939035996878	0.36783636524086	0.0005249979000084	1.21710616378646	0.386164699853197	0.0005249979000084	2.01858404379377	0.614134241035368	0.0005249979000084	1.70080158276837	0.349874054840478	0.0005249979000084	1.80854664125677	0.453799612923327	0.0005249979000084	1.84845110806552	0.524907139111825	0.0005249979000084	2.22780649436194	0.553104856830623	0.0005249979000084	1.94223929187255	0.368259648568745
0.0005749977000092	2.0039654083884	0.484144144748819	0.0005749977000092	0.837062039917923	0.375072228387388	0.0005749977000092	1.7767839746597	0.445814181230498	0.0005749977000092	2.11847284722435	0.43794319234343	0.0005749977000092	1.67739368942292	0.514737230774159	0.0005749977000092	1.9182865284682	0.465720730944292	0.0005749977000092	1.18671931352922	0.396290664605684	0.0005749977000092	1.5430488455671	0.325145526467233	0.0005749977000092	2.13019347497566	0.487861880840297	0.0005749977000092	1.99772643792408	0.431411622943648
0.00062499750001	1.4624879738777	0.410157831411409	0.00062499750001	1.51576126714546	0.214931281060847	0.00062499750001	1.57873571732457	0.388592302332264	0.00062499750001	1.52639256464196	0.297288529060135	0.00062499750001	1.5495111968427	0.308181272544278	0.00062499750001	1.92591610018478	0.423120269323229	0.00062499750001	1.87491842475058	0.512457846257378	0.00062499750001	2.79960133294125	0.362860923155039	0.00062499750001	2.06299016203925	0.405878278734852	0.00062499750001	1.62532184080643	0.361857540488757
0.0006749973000108	1.66252889629841	0.322127126684135	0.0006749973000108	1.03977874206481	0.275113986448376	0.0006749973000108	1.47348684761285	0.420351434423979	0.0006749973000108	1.64783386519843	0.371108638356977	0.0006749973000108	1.68480110400636	0.294526660233588	0.0006749973000108	1.82680058433811	0.367739997858999	0.0006749973000108	1.46086127503312	0.435661902573846	0.0006749973000108	2.14097859682934	0.416408695372294	0.0006749973000108	1.2757039658174	0.395765851049692	0.0006749973000108	0.944681421622815	0.243172879047882
0.0007249971000116	1.82766767081076	0.301674628261216	0.0007249971000116	1.31578837658842	0.402598023967671	0.0007249971000116	1.54779208172113	0.275617895103823	0.0007249971000116	1.9805997462512	0.351685776320697	0.0007249971000116	1.79854671546169	0.428098436468134	0.0007249971000116	1.70921262413519	0.441689808699283	0.0007249971000116	2.07049280758768	0.496890541936692	0.0007249971000116	1.23864364552427	0.433537509574782	0.0007249971000116	1.79952198561142	0.286196604633938	0.0007249971000116	1.45392108320009	0.601724583562836
0.0007749969000124	1.62393075814935	0.341713429251594	0.0007749969000124	1.73878370267622	0.368279362368904	0.0007749969000124	0.737992850404374	0.346648194379632	0.0007749969000124	1.60568160490479	0.396305120948391	0.0007749969000124	2.24109986766118	0.461115185269423	0.0007749969000124	1.69543881072074	0.470371383880751	0.0007749969000124	1.74110892255293	0.312673729384064	0.0007749969000124	2.18321848938506	0.4032572355428	0.0007749969000124	1.51393551364477	0.768684552299745	0.0007749969000124	2.1709824189413	0.39843462638227
0.0008249967000132	1.1890679310558	0.336650714705268	0.0008249967000132	1.86010518431265	0.340915527714443	0.0008249967000132	1.80424544328859	0.316230970841699	0.0008249967000132	1.58390896286714	0.349574095121905	0.0008249967000132	1.98787428079997	0.38253407465373	0.0008249967000132	1.65663020289912	0.553901972153913	0.0008249967000132	1.21512301259242	0.270630019393798	0.0008249967000132	2.03869839331475	0.526476910365568	0.0008249967000132	2.05512763775962	0.775315045625622	0.0008249967000132	1.79053870042357	0.45958745832654
0.000874996500014	1.71438726132975	0.566629686086011	0.000874996500014	1.83955763425295	0.216850271115352	0.000874996500014	1.5755201303499	0.408051128603101	0.000874996500014	1.52658232190437	0.255601274319045	0.000874996500014	2.11309793724399	0.492410841978099	0.000874996500014	1.38743314595509	0.377071039037655	0.000874996500014	2.05962135790062	0.597731475039618	0.000874996500014	1.5329364676651	0.329425620321401	0.000874996500014	2.27921717690935	0.484005879374022	0.000874996500014	1.9845058496878	0.407397241885574
